"";"target_id";"pval";"qval";"b";"se_b";"mean_obs";"var_obs";"tech_var";"sigma_sq";"smooth_sigma_sq";"final_sigma_sq"
"10646";"GKIC01091318.1.p1";0,722960759127804;0,860463862089559;-0,0516520243450254;0,145701987230238;4,22647895324162;0,00784702702207624;0,0154267212583067;-0,00692500824402304;0,0209659685979909;0,0209659685979909
"10647";"GKIC01185430.1.p2";0,722935206432945;0,860463862089559;0,100645681281326;0,283877842411053;4,43267207136653;0,118017914348673;0,0172206049569932;0,120927902606358;0,0184148252481116;0,120927902606358
"10648";"GKIC01174601.1.p2";0,723065778580404;0,860479130541493;0,0406488978033896;0,114709301840934;4,82694314652575;0,0121459765614726;0,00788821602082679;0,00612044171832426;0,0146687392857468;0,0146687392857468
"10649";"GKIC01188159.1.p1";0,723177299579143;0,860479130541493;0,0700363763442899;0,197722439924087;3,48225075779806;0,0337257713128155;0,0322660519396114;0,00652312711755959;0,034752513631019;0,034752513631019
"10650";"GKIC01200526.1.p1";0,723128185110221;0,860479130541493;-0,14814933267633;0,418168813949842;2,1659875930476;0,150694128011824;0,135174110985092;0,0381337369928302;0,164594729518138;0,164594729518138
"10651";"GKIC01209553.1.p1";0,723520405786647;0,860806551697342;0,0483481403869859;0,136670176978593;4,34761819735818;0,0175328381447538;0,0126061787727583;0,00763178379675905;0,0194145136992873;0,0194145136992873
"10652";"GKIC01117004.1.p1";0,723772272121615;0,860819914024161;0,167616349624389;0,474267198037675;2,07162996214474;0,30292719847368;0,196645363068772;0,157234621158591;0,188947851447525;0,188947851447525
"10653";"GKIC01143691.1.p1";0,723748425687451;0,860819914024161;-0,0286506812364548;0,0810592482127227;6,49537277691969;0,00262318501827943;0,00148359486334361;0,00138278891791283;0,00978029380090518;0,00978029380090518
"10654";"GKIC01158754.1.p1";0,723609111245408;0,860819914024161;0,354629106784603;1,00279851237001;3,23328013120273;0,128156601356943;1,68137421907626;-1,57070463003496;0,0425198204863246;0,0425198204863246
"10655";"GKIC01225630.1.p1";0,723871291338499;0,860819914024161;0,0337855394961056;0,0956312699215878;5,43493789066543;0,00579480443458311;0,0045597251049815;0,0020026815837036;0,0111180002438452;0,0111180002438452
"10656";"GKIC01232476.1.p1";0,723850772568063;0,860819914024161;0,0658957724723997;0,186506069908776;3,62518829537782;0,0250568196947626;0,0281522213349607;0,00042718989998838;0,0314783742870118;0,0314783742870118
"10657";"GKIC01021594.1.p1";0,724009534149051;0,860822745049425;-0,151348125229199;0,428620428354693;2,24734752671831;0,242071705458173;0,168628679252238;0,114003794151149;0,14631212920998;0,14631212920998
"10658";"GKIC01140402.1.p1";0,72395053673538;0,860822745049425;-0,0282826784103423;0,0800791715072275;7,50661197792862;0,000512964512957902;0,000506921003712648;-0,000165618410356148;0,0104862339264884;0,0104862339264884
"10659";"GKIC01221302.1.p1";0,724110201278953;0,860861663439994;-0,265501421313561;0,752190522759984;3,42599531350821;0,245944035070749;0,933703998289818;-0,662739500680183;0,0362227146186489;0,0362227146186489
