target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RS007661-PA	0.0112152423168877	0.0588718681652998	-0.310510188298455	0.122444799394532	4.86801318863521	0.0638486489619129	0.00793363604210864	0.0370445506541929	0.0201711020614074	0.0370445506541929
RS001723-PA	0.01126970688722	0.0591332003820703	0.559215174398075	0.220665359799949	3.06104087370378	0.205027565916169	0.0650575204675234	0.0810220825793997	0.0508997334185099	0.0810220825793997
RS000837-PA	0.0112801620866111	0.0591634902301085	0.286346200390145	0.113006214709444	5.84242963139795	0.0563043302002711	0.00281899848389291	0.0354922152049777	0.0187153829583701	0.0354922152049777
RS006938-PA	0.011326608073261	0.059357815431627	-0.411158762203463	0.162355637828804	4.46212342538551	0.111256433147213	0.0129368772993438	0.0661411821050493	0.0234476966318971	0.0661411821050493
RS010097-PA	0.01132287369319	0.059357815431627	-0.330133998946742	0.13035516743361	4.05255453319519	0.0728309876724574	0.0203816878203769	0.0305957212095563	0.0288849209370146	0.0305957212095563
RS008115-PA	0.0113482987224702	0.0594468301651784	-0.239746646390159	0.0946946448079445	4.98655888688475	0.0379063113945616	0.00658437541666064	0.0203168518492477	0.0196068032419306	0.0203168518492477
RS005414-PA	0.0113653054119335	0.0595112448735099	0.214231235592208	0.0846341749534918	6.05532895793444	0.0162794643552365	0.00249664872500545	0.00166984311327048	0.0189921819851693	0.0189921819851693
RS001014-PA	0.0113722723136341	0.0595230574493649	0.21334649256611	0.0842918058243308	6.23488594095287	0.0212405382518411	0.0020243772297287	0.00616867247062486	0.0192909483576514	0.0192909483576514
RS008554-PA	0.0113786609338495	0.0595315804327204	-0.218646252404351	0.0863924302396642	5.59376975970277	0.0156465492240059	0.0038831101694764	-0.00105611342639257	0.0185078458386693	0.0185078458386693
RS009512-PA	0.0113843317698546	0.0595315804327204	0.364440674639851	0.144009282849448	3.67458673532402	0.0922972041070314	0.026744470244736	0.0265510169264997	0.0354715503957014	0.0354715503957014
RS010813-PA	0.0113880356079054	0.0595315804327204	-1.04484663763546	0.41289134425244	8.13059633811734	0.725439764847056	0.000361778136499447	0.51107600833926	0.0293593617046927	0.51107600833926
RS013252-PA	0.0114455826562332	0.0598076661958258	-0.313620972301193	0.124020073286855	4.09688752063043	0.0543755988286084	0.0179371324579945	0.0153207314514984	0.028205803276236	0.028205803276236
RS004687-PA	0.0114726322355149	0.0598907494554791	-0.423267419260275	0.167434158666771	4.05524337250832	0.125418826053388	0.0189777495487245	0.0651248429166238	0.0288435625735151	0.0651248429166238
RS005996-PA	0.0114757027646787	0.0598907494554791	0.222174175685193	0.0878898944709635	7.15913631439818	0.0202658012510887	0.000768319387242743	0.00750604555491973	0.0224055812631085	0.0224055812631085
RS009700-PA	0.0114729846740399	0.0598907494554791	-0.457013371841198	0.180783997069076	3.12007946032968	0.124675179959895	0.0489566836556167	0.0221700336282804	0.0490918771331979	0.0490918771331979
RS013793-PA	0.0114995468353141	0.0599904105137051	-0.373241601211002	0.147693249464413	3.60712586056011	0.0963719090217421	0.0283326699952068	0.0371072178168651	0.0368745287780141	0.0371072178168651
RS013768-PA	0.0115230362910461	0.0600881401309813	-0.320322601621378	0.126788939346613	4.0077329093757	0.0498973419140327	0.0186510329245728	0.00804793856855776	0.0295752724973446	0.0295752724973446
RS004814-PA	0.0115564344074779	0.0602322352322648	-0.313400456680745	0.124098986454042	4.04322613968297	0.0417462956746249	0.0171731719237712	0.00110918149499261	0.0290285033929903	0.0290285033929903
RS015171-PA	0.0115602034379297	0.0602322352322648	0.354040268442685	0.140197728217181	5.74823885151656	0.0827085235848955	0.00343601986521729	0.0555301891265587	0.018610946365201	0.0555301891265587
RS012485-PA	0.0116456591740048	0.0606524747170448	0.470826951299167	0.186635875686154	3.04239383691067	0.127968231168686	0.0530050651952484	0.0224439910562147	0.0514937850841637	0.0514937850841637
