target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
RS009528-PA	0.0018705398068618	0.0148112219660867	0.259671925563318	0.0834943817382528	6.63293436994939	0.0286567640175461	0.00139814169604573	0.0111061519633281	0.0195157936495135	0.0195157936495135
RS015221-PA	0.00189348831880626	0.01498371106893	-0.267416832991072	0.0860844053097245	5.65194829402791	0.0274290012632315	0.00424413699180957	0.00527119108339961	0.0179874375207772	0.0179874375207772
RS015414-PA	0.00189905260975086	0.0150185064103653	0.541092193852909	0.174232165180784	6.46918817698723	0.161032940606654	0.00164131766428418	0.0894292244864677	0.019095338090967	0.0894292244864677
RS007729-PA	0.0019073665331195	0.0150749908978185	-0.635929694643605	0.204855156729687	4.87941499406877	0.213752629010457	0.00853508961657235	0.117361816099662	0.0212663569480017	0.117361816099662
RS011107-PA	0.00191730692649031	0.0151442530528857	-0.357523205562619	0.115227799978177	5.27220901197949	0.0679001861958296	0.00584321877075243	0.0339891188926798	0.0189883683050824	0.0339891188926798
RS005793-PA	0.00192839832875192	0.0152225161325466	0.321968067004924	0.103825711206281	5.68713556793937	0.0548516735601114	0.00344764355403647	0.0288916913684335	0.0179521605267446	0.0288916913684335
RS004000-PA	0.00192983355165164	0.0152238379863042	-0.441574464070781	0.142405551191802	6.61261197613855	0.105966300722722	0.00148104598815726	0.0593569770425656	0.0194622713643248	0.0593569770425656
RS011826-PA	0.00193174163909018	0.0152238379863042	0.256040176078899	0.0825794671491832	6.36101562124346	0.0280713784185294	0.00162708699338657	0.0100884940674343	0.0188310181905425	0.0188310181905425
RS013987-PA	0.00193211528962732	0.0152238379863042	0.267283431614676	0.0862072954984551	5.5362976137959	0.0298950809819049	0.00412699685187576	0.00847074561237279	0.0181680965395981	0.0181680965395981
RS002035-PA	0.0019343126095367	0.0152318239577165	0.256089915755291	0.082606004085395	6.23985199674656	0.0280834985364786	0.00192372726008748	0.0105366486002091	0.0185475284727814	0.0185475284727814
RS012555-PA	0.00196549050667311	0.0154678693268275	0.663326545125296	0.214294437656041	2.96053827930841	0.233416123254068	0.0734065924960741	0.0643597255348819	0.0566496426148752	0.0643597255348819
RS010112-PA	0.0019699772521315	0.0154937025080538	-0.423134826950121	0.136727914272281	6.70552976965939	0.0971115742775384	0.00144235096120415	0.0546412166625404	0.0197101048007138	0.0546412166625404
RS013840-PA	0.00197635166619335	0.015534341410452	-0.501210609342539	0.16200677877537	5.3570887399589	0.134979701097538	0.00550043217113327	0.0732381569363822	0.0186538830366212	0.0732381569363822
RS001913-PA	0.00197963504462771	0.0155506496454363	-0.307036286088752	0.0992594315287164	4.8512042187416	0.0499201045265502	0.00790606466870135	0.0216512395735105	0.0214740138560261	0.0216512395735105
RS004741-PA	0.00198480843938896	0.0155817755885404	-0.265761079261698	0.0859374016834218	5.52729208288008	0.0281851687886904	0.00396937703619023	0.00459777017998672	0.0181863339881032	0.0181863339881032
RS002794-PA	0.001990982972327	0.0156165095697055	-0.282474593794918	0.0913691817218034	5.19783373370138	0.0286265712679978	0.0057112567100429	0.00207535739646899	0.0193337253954929	0.0193337253954929
RS009579-PA	0.00199166023190228	0.0156165095697055	-0.450559013790776	0.145742498268249	4.47478745743028	0.115695376398982	0.0126358547516092	0.0510867726528029	0.0249436422437556	0.0510867726528029
RS004222-PA	0.00199839397582058	0.0156597657045575	-0.273835593149271	0.0886064303974014	5.38224382483015	0.0382909508368349	0.0049854251882741	0.0155250395294794	0.0185678733350345	0.0185678733350345
RS009547-PA	0.00199985127428712	0.0156616471979625	-0.302410753508281	0.0978595012369553	4.91695138497418	0.0360838588628062	0.00772847711946431	0.00525285387081137	0.0210009688275727	0.0210009688275727
RS010324-PA	0.00200173403243637	0.0156668563232109	-0.310251901584173	0.100405961369517	4.80473747302105	0.0506388198186633	0.00841258658546472	0.0211119322482495	0.0218314846501464	0.0218314846501464
RS005506-PA	0.00200844868294873	0.0157098536191497	1.50693979147063	0.487843794992552	1.54834695487627	1.20808895062756	0.216155362552722	0.497819342385484	0.171211738836577	0.497819342385484
RS008858-PA	0.00202234642242457	0.0158089498282727	0.345484601098355	0.111918477913948	5.549093546812	0.0650091166799101	0.00369936129911132	0.0338778757966131	0.0181432211474841	0.0338778757966131
RS007597-PA	0.00202542239871113	0.0158233819090565	-0.420730102723866	0.13631393576138	3.91592719723352	0.0705774660606796	0.022665713034869	0.000796858800333592	0.0330787542134039	0.0330787542134039
RS008589-PA	0.00203117560452539	0.0158586993346045	0.308726741403418	0.100052883099996	4.86305502924245	0.0523969381609022	0.00864581679817127	0.0105637591955685	0.0213859214516933	0.0213859214516933
RS012041-PA	0.00203260024359544	0.015860198504756	-0.312182544771652	0.101179684908294	4.80728993425314	0.0449671585139874	0.00890063791215648	0.012502728464375	0.0218113480022686	0.0218113480022686
RS006994-PA	0.00204014122319804	0.0159077926153077	-0.380301536489945	0.12330135493086	4.15162459834002	0.0658133627579257	0.0164216013628206	0.00216202820915201	0.0291880710205373	0.0291880710205373
RS007903-PA	0.0020411724261967	0.0159077926153077	-0.295402116037865	0.0957799351362749	6.88106582749827	0.0479343791015485	0.00111142527398571	0.0264099626501414	0.0202002330168396	0.0264099626501414
RS009724-PA	0.00206380715674964	0.0160744592529646	-0.268016331356253	0.0869930636674981	5.47355478523154	0.0274259656820579	0.00439564370544818	0.00335191624288358	0.018307735673324	0.018307735673324
RS007153-PA	0.00207402428246612	0.0161442652404667	-0.494466342010897	0.160571135060864	3.89529208949316	0.1383069425689	0.0223039918555226	0.0550452763886805	0.0334668023281652	0.0550452763886805
RS004427-PA	0.00208572275701051	0.0162255107100691	-0.65432319927634	0.212598147493439	3.45864335966712	0.229280913368166	0.0394782642310163	0.0961156527219094	0.0429387881885918	0.0961156527219094
RS012051-PA	0.00208988492395355	0.0162480660522721	-0.38795918442592	0.126077342459265	4.11469154877909	0.0678277830507345	0.0179405743393515	0.0147700306604533	0.029745914505421	0.029745914505421
RS012185-PA	0.0020931899344374	0.0162639341101486	-0.528974787754763	0.171930317969632	3.45091583045489	0.149019675705741	0.0353389546997286	0.0533411480116878	0.0431191780934352	0.0533411480116878
RS004722-PA	0.00209987262326576	0.0163060114927945	0.262829187119777	0.085452594796084	5.55774537443192	0.0359852571482717	0.00377934592279077	0.0164584439207397	0.0181270919493604	0.0181270919493604
RS003205-PA	0.00213492822210228	0.0165682276440229	0.719384958080191	0.234267018674332	2.56603762687745	0.182695947408516	0.0905199148805326	-0.0400154682395807	0.0741231932351474	0.0741231932351474
RS001938-PA	0.00215483468526105	0.0167126328482543	-0.27138551374394	0.0884562909845039	5.35517807594841	0.0302501351021672	0.00481287759002313	0.00760152290027221	0.0186606686541825	0.0186606686541825
RS003799-PA	0.00217021205981539	0.0168217581768943	-0.297798243267131	0.0971326382626356	5.16553965892038	0.0491472769082167	0.00615764637901271	0.0221466018685674	0.0194977039572865	0.0221466018685674
RS006627-PA	0.00218160511893348	0.0168998874565425	-0.335587443212892	0.109514250134256	4.51237287946404	0.0581828260119044	0.0114478154094737	0.0212618238031473	0.0245322975379313	0.0245322975379313
RS002518-PA	0.00218359405466534	0.0169051171488441	-0.264747894286077	0.0864044445939404	7.3948823972591	0.0339272533777819	0.000594020096639685	0.0174873630283647	0.0218031640401223	0.0218031640401223
RS009925-PA	0.00220012303974376	0.0170228401397372	0.894220205535589	0.292057274084013	2.47538711530349	0.428117704404518	0.107454342523854	0.148438011512299	0.0793108239585061	0.148438011512299
RS004650-PA	0.00221373664436695	0.0171075972390808	0.419088394306975	0.136959212470839	5.17588395684432	0.0977483334630508	0.0053010826403602	0.0509723950015369	0.0194442943324416	0.0509723950015369
RS011927-PA	0.00221307604660208	0.0171075972390808	0.255265421136611	0.0834189881842611	5.79474962438104	0.028456647315655	0.00297472925152225	0.00994872445315655	0.0179014535175355	0.0179014535175355
RS007909-PA	0.00221957606003796	0.0171424280699331	-0.606368191633675	0.198213866912793	3.92855299807096	0.197884471239859	0.0249833233268703	0.0928828877826969	0.0328450935098615	0.0928828877826969
RS000049-PA	0.0022330041508342	0.0172357914869728	0.357693745618996	0.116994547988432	4.53318125534872	0.0688145574147982	0.0108060708917456	0.0302571018853067	0.0243125091460037	0.0302571018853067
RS012576-PA	0.00224022918994756	0.0172811924382825	1.14677896234383	0.375207548022415	2.61919363361627	0.712049464308486	0.110006199465542	0.312335912813436	0.0713005314462341	0.312335912813436
RS003151-PA	0.00224309618801035	0.0172857108426814	-0.473234026125883	0.154853955254032	4.82862828454422	0.120101039305525	0.0158448949272597	0.0560943474461937	0.021645286252445	0.0560943474461937
RS011797-PA	0.00224350175699681	0.0172857108426814	-0.283374336200568	0.0927287826813724	5.75045669883635	0.0430060384341583	0.00310848197299897	0.0226873994397086	0.0179118593644586	0.0226873994397086
RS003284-PA	0.00225068168642913	0.0173306530576203	0.273899540469538	0.0896564497653714	5.26567176164973	0.0338281685818085	0.00509799828318938	0.0112044764224112	0.0190168386704023	0.0190168386704023
RS004879-PA	0.00226172808802265	0.0174052962371934	0.298621535402035	0.0977957985854576	4.89432881736454	0.0455598338545236	0.00753262963970362	0.0180315653729292	0.0211594250231986	0.0211594250231986
RS002902-PA	0.00227274854227195	0.0174796506236779	-0.299404133499205	0.0980989557118971	9.04547369007182	0.0311673543342416	0.00012088343962492	0.00806673807741838	0.0287493318956693	0.0287493318956693
RS007767-PA	0.00227752098454968	0.0175058915819598	0.301760316563301	0.0988913556882209	4.85902510556975	0.0417346362068436	0.007922762901168	0.00987201887649205	0.0214157377883947	0.0214157377883947
RS006906-PA	0.00228871039123096	0.017581394987444	0.276740563052689	0.0907357693083239	5.43176859987014	0.0419372359087956	0.0043274342608934	0.0203715052350267	0.0184171215321069	0.0203715052350267
RS001882-PA	0.00229015599292833	0.0175820030793609	-0.786160507433479	0.257776862902861	2.57835246749288	0.354996994487949	0.086300214876247	0.113046518267875	0.073455294724971	0.113046518267875
RS011969-PA	0.00229470106956993	0.0176063915695625	1.15101435520265	0.377483754894024	2.4067343471781	0.714015111304571	0.142059429632326	0.285422525994349	0.0835751007764271	0.285422525994349
RS007961-PA	0.00229832585801251	0.0176236941686812	0.693703869486372	0.227540750937196	2.91958468692552	0.292001419568985	0.0602271541669639	0.0950972258442252	0.0580993207782269	0.0950972258442252
RS002577-PA	0.00229988098655554	0.0176251153388982	-0.318954655696369	0.104626805898462	4.63985816222164	0.044425250853017	0.00958332302599741	0.0105301372244646	0.023256982511546	0.023256982511546
RS003336-PA	0.00230459483404357	0.017650727220023	-0.535542136207573	0.175709533794269	4.54302081291492	0.155295588754767	0.011971487181164	0.0806500336174345	0.0242105690388492	0.0806500336174345
RS011130-PA	0.00230626433245906	0.0176530060474424	-0.44771863752886	0.146905435200803	7.11553048179524	0.111486521189965	0.000894161176769207	0.0638494594978426	0.0209002324058306	0.0638494594978426
RS002807-PA	0.00231642273303031	0.0177202207526165	-0.434963738065077	0.142782190312417	3.90005961733878	0.103605990467642	0.0198105922372865	0.0413496693739477	0.0333764783523668	0.0413496693739477
RS001177-PA	0.00232154154234242	0.0177488265153416	-0.366720718757223	0.120406813106744	5.16421791880087	0.0800715089886064	0.00710481726379208	0.0363885846637751	0.0195045874920791	0.0363885846637751
RS007717-PA	0.0023269697513151	0.0177797623457075	0.967895341408775	0.317866071701932	2.67710659098668	0.535706205989484	0.109501747287488	0.193614771330166	0.0683984053456459	0.193614771330166
RS000163-PA	0.00233715402908137	0.0178469797579763	-0.350770632982453	0.115246144914504	4.33783516604875	0.0482128944448494	0.0132514777399727	0.00432533700171278	0.0265935440129921	0.0265935440129921
RS014337-PA	0.00234808198303877	0.0179197929274969	-0.370120458775897	0.121659666440681	4.1989546537718	0.0466770518388612	0.0159101435225928	-0.00478210512959211	0.0284930797927804	0.0284930797927804
RS002953-PA	0.00235383936129227	0.0179424473114619	-0.31105350087907	0.102268967380241	4.72152876136476	0.0405566592075957	0.00885680555195167	0.0083900999826271	0.0225200195151109	0.0225200195151109
RS008495-PA	0.00235347532709196	0.0179424473114619	0.333565548794733	0.109668857300164	5.87891204838534	0.0669559173546655	0.0029423225909768	0.0331394521935942	0.0179223694690052	0.0331394521935942
RS011996-PA	0.00240381563982085	0.0183125493413705	-0.273848107961981	0.0902242724922138	5.29909679504057	0.0311192773215479	0.00554600689522822	0.00689080467214649	0.0188752511450196	0.0188752511450196
RS009040-PA	0.00240690020051741	0.0183251981538802	-0.600032327994416	0.197716829533371	3.9808342901608	0.199317403461622	0.021657008144675	0.0956188258975089	0.0319092698781752	0.0956188258975089
RS005622-PA	0.00241424491687777	0.0183702479866743	-0.274794060651603	0.0905749031442649	5.25107783531796	0.0355774721175661	0.00552970254768816	0.0123930798304714	0.0190817366910907	0.0190817366910907
RS002724-PA	0.0024270500794434	0.0184567691325049	-0.650652665732088	0.214574603876735	3.66769062304914	0.233581299281063	0.0303264757652232	0.10780030612135	0.0381786301862169	0.10780030612135
RS003975-PA	0.00244503564750296	0.0185825597616188	1.26319399435923	0.416887181378491	1.63504620365488	0.873844659523436	0.195925372708656	0.325459393284453	0.158623758892971	0.325459393284453
RS008244-PA	0.00244729655289163	0.0185887631322648	0.42287990205507	0.139574328574202	4.46988963570548	0.103144602996664	0.0114464578366777	0.04699652175414	0.0249985917331415	0.04699652175414
RS004662-PA	0.00245216062840654	0.0186147202393551	0.440100386932318	0.145286825164511	4.65473975176836	0.105274543684678	0.0100526393983676	0.0532721453007817	0.0231181421758446	0.0532721453007817
RS005224-PA	0.00246800015778127	0.0187239139328842	-0.25375406695251	0.0838236418962252	5.80266904894975	0.0280308969608129	0.0031780660247623	0.0091410937427224	0.0179011427974775	0.0179011427974775
RS007529-PA	0.00248537451095031	0.0188398974062573	0.300765745673719	0.0994228668782565	9.20276041954037	0.033010416122625	9.39573358623583e-05	0.00949832534821236	0.0295607620390122	0.0295607620390122
RS014155-PA	0.0024862163515835	0.0188398974062573	-0.28841459374434	0.0953432267290294	6.29354990643557	0.0470317431827065	0.00179807145762097	0.0254729211916883	0.0186715343651648	0.0254729211916883
RS006236-PA	0.00249323838258729	0.0188819883865513	0.30036139808189	0.0993205760757848	4.81723907006503	0.0349656271731958	0.00786031597673837	0.00384012816552849	0.0217334145193389	0.0217334145193389
RS013138-PA	0.00250192885354015	0.0189366579755889	0.479333879818454	0.15855664769158	3.48180195506145	0.0915395679296616	0.0330198109805074	0.0020844864005426	0.0424008206010685	0.0424008206010685
